order_item_id,order_id,product_id,quantity,unit_price,discount_percent
142144,40734,366,5,368.79,0
142145,40735,471,2,169.19,20
142146,40735,905,3,61.39,15
142147,40735,841,1,396.21,0
142148,40736,968,1,384.8,0
142149,40736,978,3,289.56,5
142150,40736,400,2,348.89,5
142151,40736,399,4,193.7,20
142152,40736,501,3,88.34,10
142153,40736,516,4,284.55,20
142154,40737,353,5,205.76,0
142155,40737,517,5,402.84,0
142156,40737,689,1,499.62,0
142157,40737,280,2,233.89,20
142158,40737,859,4,300.21,10
142159,40738,575,4,74.28,10
142160,40738,417,3,169.99,10
142161,40739,927,2,312.55,0
142162,40739,487,2,154.11,0
142163,40739,847,4,412.11,15
142164,40740,175,4,497.86,15
142165,40740,749,4,189.55,15
142166,40740,224,5,433.57,5
142167,40740,98,4,311.75,0
142168,40740,343,5,39.63,15
142169,40741,847,2,412.11,20
142170,40741,989,2,115.65,20
142171,40741,897,5,96.09,0
142172,40741,302,3,303.47,20
142173,40741,219,3,314.62,15
142174,40742,857,1,108.21,5
142175,40742,587,1,498.15,5
142176,40742,472,1,296.92,0
142177,40742,859,2,300.21,0
142178,40742,424,3,11.73,10
142179,40743,117,1,391.98,0
142180,40743,726,5,300.0,20
142181,40744,757,1,122.48,15
142182,40745,837,3,497.7,0
142183,40745,563,3,46.86,0
142184,40745,551,5,168.62,0
142185,40745,863,1,68.79,15
142186,40745,825,4,111.89,20
142187,40745,78,4,456.89,20
142188,40746,577,4,337.39,0
142189,40746,139,1,120.11,5
142190,40747,246,4,448.48,0
142191,40747,786,3,58.72,5
142192,40748,412,1,84.16,0
142193,40748,859,5,300.21,20
142194,40748,669,2,474.75,20
142195,40748,433,5,217.01,0
142196,40748,702,2,404.23,5
142197,40749,57,2,210.36,0
142198,40749,772,1,468.15,15
142199,40749,907,2,169.85,10
142200,40750,782,5,167.56,0
142201,40750,723,2,452.72,20
142202,40751,989,1,115.65,0
142203,40751,186,3,167.97,0
142204,40751,56,4,370.22,5
142205,40751,253,2,326.96,0
142206,40751,48,4,305.4,0
142207,40752,903,3,415.78,0
142208,40752,771,2,88.21,5
142209,40752,224,1,433.57,20
142210,40752,676,5,23.8,10
142211,40752,952,3,313.97,15
142212,40752,499,2,483.66,0
142213,40753,615,4,404.25,0
142214,40753,882,3,354.62,0
142215,40753,386,2,317.27,0
142216,40753,500,3,208.56,15
142217,40753,724,3,180.85,0
142218,40753,626,3,445.44,0
142219,40754,132,5,43.35,5
142220,40754,959,1,386.64,0
142221,40754,41,4,124.31,5
142222,40754,663,1,449.58,0
142223,40754,513,5,499.4,5
142224,40754,750,3,429.18,20
142225,40755,992,4,278.86,0
142226,40755,664,1,87.86,10
142227,40755,533,3,138.76,0
142228,40755,317,2,391.56,0
142229,40755,506,4,260.51,0
142230,40756,488,2,51.66,0
142231,40756,243,2,495.11,10
142232,40756,589,5,447.97,5
142233,40756,424,4,11.73,5
142234,40756,11,2,471.82,0
142235,40756,403,3,69.24,20
142236,40757,684,5,413.23,5
142237,40757,639,2,171.74,0
142238,40757,949,5,266.43,0
142239,40757,568,5,425.3,0
142240,40758,490,3,96.21,0
142241,40758,100,5,480.76,10
142242,40759,204,4,394.15,10
142243,40760,21,2,292.63,15
142244,40760,841,4,396.21,0
142245,40760,288,1,366.8,0
142246,40761,59,1,443.95,15
142247,40761,399,1,193.7,5
142248,40762,27,3,374.98,0
142249,40763,515,3,240.47,0
142250,40763,889,3,372.04,0
142251,40764,967,2,332.25,0
142252,40764,18,2,403.08,5
142253,40764,276,1,241.03,15
142254,40764,511,5,214.37,0
142255,40765,102,2,227.37,15
142256,40766,812,5,359.03,5
142257,40766,415,3,348.42,5
142258,40766,947,5,402.05,0
142259,40766,693,2,194.6,0
142260,40767,585,4,482.98,0
142261,40767,178,1,283.11,5
142262,40767,574,1,81.11,20
142263,40767,334,2,272.02,20
142264,40767,113,4,244.01,10
142265,40768,285,5,358.1,10
142266,40768,303,2,466.4,0
142267,40768,615,1,404.25,20
142268,40768,575,3,74.28,20
142269,40768,899,3,31.34,0
142270,40768,696,2,276.58,0
142271,40769,784,2,303.55,0
142272,40769,49,1,61.3,0
142273,40769,213,5,293.72,0
142274,40770,450,2,252.68,15
142275,40770,12,4,136.77,20
142276,40770,103,3,343.78,0
142277,40770,456,2,366.53,0
142278,40770,712,4,335.92,20
142279,40770,106,3,49.21,0
142280,40771,186,3,167.97,20
142281,40771,385,5,264.39,15
142282,40772,871,5,422.42,0
142283,40772,723,2,452.72,0
142284,40772,323,3,238.76,20
142285,40772,838,4,55.41,15
142286,40772,973,2,467.92,0
142287,40773,832,1,27.07,0
142288,40773,335,2,446.65,20
142289,40774,112,1,264.94,15
142290,40774,971,2,456.25,0
142291,40775,62,1,380.18,15
142292,40775,118,4,214.89,0
142293,40775,455,1,248.45,5
142294,40775,216,3,364.41,0
142295,40775,979,3,80.24,0
142296,40775,358,5,348.59,5
142297,40776,868,2,80.83,5
142298,40776,147,4,32.91,0
142299,40776,279,3,264.49,5
142300,40776,692,1,245.24,0
142301,40776,886,1,427.41,20
142302,40776,64,4,363.73,20
142303,40777,595,1,290.01,5
142304,40777,6,4,360.93,20
142305,40777,827,2,53.62,20
142306,40778,92,3,399.76,5
142307,40779,99,2,324.22,10
142308,40779,626,2,445.44,0
142309,40779,54,5,165.5,15
142310,40779,195,2,191.15,15
142311,40779,435,2,339.78,0
142312,40780,2,4,102.25,0
142313,40780,587,2,498.15,0
142314,40780,121,1,200.36,20
142315,40780,522,1,146.38,10
142316,40780,815,2,42.21,10
142317,40780,562,1,184.05,0
142318,40781,578,1,23.85,0
142319,40781,295,3,334.95,10
142320,40781,881,3,495.9,15
142321,40782,596,4,25.98,0
142322,40782,451,3,48.55,20
142323,40782,931,5,89.98,10
142324,40783,419,1,221.22,10
142325,40784,444,3,351.3,20
142326,40784,756,3,13.06,15
142327,40784,993,1,375.09,0
142328,40784,220,3,492.29,0
142329,40784,106,1,49.21,0
142330,40785,974,4,158.61,0
142331,40785,148,2,107.69,0
142332,40785,838,5,55.41,10
142333,40785,21,3,292.63,0
142334,40785,663,5,449.58,0
142335,40786,329,5,92.06,5
142336,40786,478,5,334.38,20
142337,40786,662,5,156.61,0
142338,40786,757,5,122.48,0
142339,40786,965,4,120.24,0
142340,40786,701,3,334.29,0
142341,40787,547,2,389.71,15
142342,40787,406,5,322.02,20
142343,40787,890,1,172.73,0
142344,40787,343,3,39.63,0
142345,40787,626,3,445.44,15
142346,40787,375,2,171.95,0
142347,40788,638,1,341.84,20
142348,40788,253,1,326.96,10
142349,40788,480,1,381.22,5
142350,40788,241,1,216.07,20
142351,40788,520,1,293.6,5
142352,40788,971,3,456.25,10
142353,40789,425,4,30.56,15
142354,40789,379,5,206.32,15
142355,40789,464,4,113.08,0
142356,40789,614,2,306.68,0
142357,40789,749,4,189.55,0
142358,40790,334,2,272.02,0
142359,40790,925,3,153.94,20
142360,40791,430,1,291.05,0
142361,40791,973,1,467.92,5
142362,40791,879,2,183.1,5
142363,40791,33,2,266.38,20
142364,40791,974,1,158.61,0
142365,40791,350,2,372.1,0
142366,40792,701,2,334.29,0
142367,40793,181,5,241.36,15
142368,40793,475,3,47.93,0
142369,40794,120,4,457.41,10
142370,40794,89,2,259.1,0
142371,40795,974,3,158.61,0
142372,40795,925,5,153.94,15
142373,40795,38,4,426.41,10
142374,40795,791,3,33.08,10
142375,40795,467,4,139.33,0
142376,40795,843,4,298.1,5
142377,40796,247,1,38.82,10
142378,40796,214,4,75.85,0
142379,40796,43,2,158.79,10
142380,40796,637,2,312.09,0
142381,40796,39,5,489.82,20
142382,40796,638,2,341.84,20
142383,40797,85,3,442.94,0
142384,40797,504,2,115.98,0
142385,40798,537,3,305.12,0
142386,40798,269,2,137.97,10
142387,40798,58,3,473.26,10
142388,40799,95,3,43.3,15
142389,40800,735,4,311.28,0
142390,40800,289,2,344.19,20
142391,40800,904,2,445.43,0
142392,40800,988,5,190.27,0
142393,40801,329,5,92.06,0
142394,40801,273,4,247.19,5
142395,40801,892,4,265.07,5
142396,40802,93,4,359.36,0
142397,40802,921,1,380.54,0
142398,40802,174,2,127.2,15
142399,40802,201,5,491.66,15
142400,40802,782,1,167.56,0
142401,40803,301,1,485.07,0
142402,40803,393,4,273.98,0
142403,40803,976,4,384.97,0
142404,40803,436,1,264.72,0
142405,40803,483,1,15.2,0
142406,40803,998,3,486.34,0
142407,40804,606,3,108.15,0
142408,40804,245,5,188.32,0
142409,40805,582,1,17.22,10
142410,40806,665,1,161.91,20
142411,40806,119,2,482.41,5
142412,40806,631,5,355.94,0
142413,40807,27,3,374.98,0
142414,40807,983,3,466.3,10
142415,40807,399,2,193.7,0
142416,40807,348,4,342.17,0
142417,40807,242,4,380.6,15
142418,40808,646,2,442.2,10
142419,40808,353,2,205.76,5
142420,40808,512,3,34.24,15
142421,40808,536,3,416.24,5
142422,40809,954,4,125.22,0
142423,40809,635,5,295.12,0
142424,40809,77,1,47.09,15
142425,40810,188,3,409.52,5
142426,40810,498,1,44.64,5
142427,40811,627,2,412.13,10
142428,40812,69,3,154.16,5
142429,40812,144,4,384.68,5
142430,40813,98,2,311.75,5
142431,40814,859,4,300.21,0
142432,40814,244,4,198.65,0
142433,40814,782,4,167.56,5
142434,40814,686,4,347.25,0
142435,40815,772,1,468.15,5
142436,40815,674,1,289.47,5
142437,40816,88,5,328.68,0
142438,40816,886,5,427.41,15
142439,40816,641,1,470.87,5
142440,40816,648,4,82.53,10
142441,40817,380,4,73.81,20
142442,40817,984,2,35.79,15
142443,40817,714,3,495.79,20
142444,40817,438,1,454.41,0
142445,40817,242,3,380.6,10
142446,40818,186,1,167.97,0
142447,40819,296,1,275.62,15
142448,40819,897,1,96.09,0
142449,40819,588,5,481.89,10
142450,40819,516,4,284.55,10
142451,40819,126,3,171.33,15
142452,40819,869,4,213.97,10
142453,40820,867,5,16.1,5
142454,40820,479,1,139.13,5
142455,40820,766,5,95.4,10
142456,40820,644,3,467.4,10
142457,40820,861,3,254.03,15
142458,40821,809,4,308.46,20
142459,40822,482,1,333.52,0
142460,40822,138,2,124.34,20
142461,40822,796,3,10.03,0
142462,40822,625,4,348.22,20
142463,40822,185,5,206.12,0
142464,40823,309,4,491.05,0
142465,40823,613,4,353.39,5
142466,40823,496,2,74.06,5
142467,40823,143,4,449.53,0
142468,40823,445,1,71.06,0
142469,40824,484,2,126.46,10
142470,40824,487,3,154.11,0
142471,40824,801,4,450.03,15
142472,40824,228,5,459.65,0
142473,40824,868,3,80.83,0
142474,40824,608,5,349.24,20
142475,40825,896,1,215.04,0
142476,40825,432,1,396.72,20
142477,40826,851,4,183.52,5
142478,40826,511,5,214.37,15
142479,40826,974,5,158.61,0
142480,40826,41,5,124.31,10
142481,40826,302,3,303.47,10
142482,40827,882,4,354.62,0
142483,40828,952,2,313.97,10
142484,40828,916,5,471.25,15
142485,40828,239,5,158.29,0
142486,40828,547,5,389.71,15
142487,40828,97,3,417.18,15
142488,40828,459,4,453.72,0
142489,40829,699,3,283.99,15
142490,40829,907,4,169.85,0
142491,40829,244,1,198.65,0
142492,40829,30,4,74.79,15
142493,40829,910,4,184.43,20
142494,40829,38,1,426.41,0
142495,40830,399,5,193.7,20
142496,40831,99,3,324.22,10
142497,40831,53,3,425.01,0
142498,40831,81,4,180.06,0
142499,40831,477,3,34.72,0
142500,40831,512,1,34.24,20
142501,40832,67,3,194.74,0
142502,40832,190,4,231.07,10
142503,40832,392,2,219.6,20
142504,40832,301,3,485.07,20
142505,40832,792,1,209.54,5
142506,40833,941,2,112.77,0
142507,40833,908,3,50.48,15
142508,40833,490,2,96.21,15
142509,40834,717,3,463.47,0
142510,40834,33,4,266.38,10
142511,40834,239,1,158.29,5
142512,40834,106,2,49.21,0
142513,40834,861,3,254.03,0
142514,40834,218,3,61.38,20
142515,40835,523,5,87.32,20
142516,40835,147,4,32.91,0
142517,40835,1,1,484.83,10
142518,40835,991,5,296.94,0
142519,40835,906,5,194.72,0
142520,40835,183,5,57.62,10
142521,40836,133,1,198.69,0
142522,40836,843,1,298.1,10
142523,40836,218,4,61.38,0
142524,40836,739,5,474.54,0
142525,40837,621,3,105.73,0
142526,40837,274,5,360.38,10
142527,40837,16,3,111.67,15
142528,40838,561,1,234.48,0
142529,40838,547,2,389.71,0
142530,40838,298,2,173.33,0
142531,40838,382,2,358.52,20
142532,40838,332,1,79.36,20
142533,40839,520,5,293.6,0
142534,40839,294,3,48.38,0
142535,40839,513,3,499.4,0
142536,40839,611,3,247.21,0
142537,40840,631,2,355.94,0
142538,40840,9,4,220.38,5
142539,40841,467,5,139.33,10
142540,40841,385,2,264.39,0
142541,40842,111,2,330.84,0
142542,40842,977,1,186.38,20
142543,40842,731,3,167.18,0
142544,40842,750,2,429.18,0
142545,40842,128,5,429.46,10
142546,40843,390,2,145.33,0
142547,40844,595,4,290.01,10
142548,40845,966,2,75.55,15
142549,40845,15,5,234.51,20
142550,40845,84,1,378.85,0
142551,40846,665,3,161.91,10
142552,40846,773,2,295.9,0
142553,40847,406,4,322.02,5
142554,40847,93,5,359.36,0
142555,40847,896,1,215.04,20
142556,40847,164,5,487.09,15
142557,40847,663,4,449.58,10
142558,40847,716,1,403.19,5
142559,40848,649,4,121.03,10
142560,40848,242,3,380.6,5
142561,40848,348,4,342.17,0
142562,40848,658,4,393.08,15
142563,40848,506,5,260.51,10
142564,40848,587,5,498.15,0
142565,40849,836,3,491.33,0
142566,40849,553,3,42.19,5
142567,40849,583,5,92.46,0
142568,40849,265,4,253.83,0
142569,40849,490,2,96.21,0
142570,40849,974,2,158.61,10
142571,40850,544,3,187.13,0
142572,40850,88,5,328.68,0
142573,40850,557,2,138.91,10
142574,40850,517,1,402.84,0
142575,40850,562,5,184.05,15
142576,40850,26,5,147.54,0
142577,40851,444,2,351.3,5
142578,40851,865,3,112.15,20
142579,40852,73,3,334.77,0
142580,40853,995,1,431.88,10
142581,40853,324,1,418.01,0
142582,40853,196,1,42.82,0
142583,40853,60,2,355.78,0
142584,40853,364,1,321.15,15
142585,40854,875,5,153.93,0
142586,40854,79,3,44.52,5
142587,40854,99,3,324.22,20
142588,40854,197,2,160.24,15
142589,40854,456,3,366.53,0
142590,40855,282,4,364.18,10
142591,40855,226,5,403.89,0
142592,40855,522,4,146.38,0
142593,40855,281,4,48.04,10
142594,40855,960,1,142.49,20
142595,40856,774,2,438.66,0
142596,40856,777,2,382.81,10
142597,40856,149,2,248.94,0
142598,40857,17,5,66.68,5
142599,40858,664,5,87.86,10
142600,40858,12,2,136.77,0
142601,40858,817,4,70.03,0
142602,40858,968,1,384.8,15
142603,40858,805,3,474.44,20
142604,40858,484,5,126.46,20
142605,40859,456,2,366.53,0
142606,40859,173,2,153.23,10
142607,40859,212,4,275.33,5
142608,40860,845,1,295.68,20
142609,40861,640,1,380.31,0
142610,40861,989,2,115.65,10
142611,40861,76,2,351.05,0
142612,40861,246,1,448.48,15
142613,40861,127,4,317.91,5
142614,40862,512,3,34.24,0
142615,40862,895,5,478.43,0
142616,40862,893,1,90.01,0
142617,40862,619,3,218.83,0
142618,40862,957,5,102.16,20
142619,40863,283,3,462.86,0
142620,40864,342,1,363.62,0
142621,40865,10,4,241.27,5
142622,40865,957,1,102.16,0
142623,40865,464,1,113.08,20
142624,40865,852,5,23.29,0
142625,40866,694,3,76.84,0
142626,40866,555,1,232.2,10
142627,40866,765,3,224.08,0
142628,40866,772,5,468.15,0
142629,40866,561,3,234.48,10
142630,40867,628,4,130.91,10
142631,40867,357,2,41.18,20
142632,40867,661,5,69.49,0
142633,40867,175,4,497.86,20
142634,40867,703,3,323.02,10
142635,40867,514,4,349.04,0
142636,40868,146,2,358.51,20
142637,40868,953,5,253.49,0
142638,40868,575,2,74.28,15
142639,40869,703,4,323.02,20
142640,40869,581,3,274.82,5
142641,40869,432,1,396.72,0
142642,40869,63,3,132.77,10
142643,40870,178,1,283.11,0
142644,40870,732,4,324.92,10
142645,40870,969,3,245.26,0
142646,40870,55,3,380.19,15
142647,40870,299,2,253.16,5
142648,40870,904,4,445.43,5
142649,40871,198,3,438.65,15
142650,40871,915,3,123.16,0
142651,40871,940,5,335.38,0
142652,40871,167,4,60.23,0
142653,40871,927,4,312.55,0
142654,40872,121,4,200.36,20
142655,40872,365,5,42.36,0
142656,40872,835,1,419.11,0
142657,40873,247,5,38.82,5
142658,40873,116,3,444.11,0
142659,40874,243,3,495.11,20
142660,40874,68,5,380.19,0
142661,40874,123,2,124.84,0
142662,40874,306,3,10.9,0
142663,40875,894,2,317.8,5
142664,40875,818,3,127.02,5
142665,40876,917,5,59.44,5
142666,40877,632,1,33.94,0
142667,40878,628,5,130.91,15
142668,40878,527,2,342.73,15
142669,40878,589,5,447.97,20
142670,40878,182,1,106.74,15
142671,40878,531,5,298.87,15
142672,40879,153,2,86.86,20
142673,40879,430,2,291.05,0
142674,40880,887,5,252.27,0
142675,40881,122,5,177.11,0
142676,40881,364,1,321.15,0
142677,40881,527,1,342.73,0
142678,40882,852,2,23.29,0
142679,40882,20,4,14.72,10
142680,40883,339,3,422.09,5
142681,40883,183,1,57.62,0
142682,40883,625,4,348.22,15
142683,40883,838,2,55.41,0
142684,40883,867,3,16.1,10
142685,40883,736,3,22.03,0
142686,40884,499,1,483.66,20
142687,40884,178,2,283.11,0
142688,40884,514,5,349.04,0
142689,40885,402,5,165.65,10
142690,40885,612,2,197.45,0
142691,40885,661,1,69.49,5
142692,40885,132,5,43.35,5
142693,40885,176,5,482.39,15
142694,40886,211,1,34.57,10
142695,40886,831,3,278.12,0
142696,40887,371,2,492.57,5
142697,40887,904,1,445.43,0
142698,40887,506,4,260.51,20
142699,40887,551,1,168.62,0
142700,40887,352,1,36.01,20
142701,40888,741,1,200.71,5
142702,40888,444,1,351.3,10
142703,40888,318,1,189.93,20
142704,40888,143,4,449.53,20
142705,40889,337,1,330.35,10
142706,40889,530,4,460.88,5
142707,40889,909,5,259.28,10
142708,40889,458,1,337.16,0
142709,40889,330,2,317.19,10
142710,40890,296,1,275.62,10
142711,40890,475,5,47.93,0
142712,40891,898,3,14.26,10
142713,40892,943,2,458.87,0
142714,40893,901,4,222.03,0
142715,40894,410,2,23.13,0
142716,40894,350,1,372.1,0
142717,40894,606,1,108.15,10
142718,40894,115,5,383.33,0
142719,40895,467,3,139.33,10
142720,40895,817,5,70.03,5
142721,40896,51,5,87.64,10
142722,40896,94,3,430.73,0
142723,40897,130,2,434.15,5
142724,40897,839,4,145.04,15
142725,40897,904,4,445.43,0
142726,40898,749,5,189.55,10
142727,40899,464,4,113.08,10
142728,40899,265,2,253.83,0
142729,40899,759,1,232.4,10
142730,40900,294,5,48.38,0
142731,40900,592,4,129.12,20
142732,40900,552,1,208.99,5
142733,40901,336,3,494.6,0
142734,40901,435,1,339.78,10
142735,40901,770,1,481.36,20
142736,40901,305,3,156.3,0
142737,40901,774,5,438.66,0
142738,40901,832,5,27.07,5
142739,40902,958,2,149.06,0
142740,40902,726,1,300.0,0
142741,40902,548,5,440.59,0
142742,40902,57,1,210.36,15
142743,40903,309,3,491.05,15
142744,40904,851,4,183.52,15
142745,40904,202,1,449.9,10
142746,40905,377,3,127.54,5
142747,40905,393,4,273.98,10
142748,40906,607,1,64.38,15
142749,40906,140,5,347.69,10
142750,40906,162,1,94.42,5
142751,40907,739,3,474.54,20
142752,40907,748,4,79.19,15
142753,40907,183,5,57.62,20
142754,40908,892,5,265.07,5
142755,40908,594,3,62.8,10
142756,40908,766,1,95.4,15
142757,40909,426,3,86.63,0
142758,40909,97,1,417.18,0
142759,40909,112,4,264.94,15
142760,40909,101,5,214.12,10
142761,40909,305,2,156.3,5
142762,40910,816,4,379.49,0
142763,40911,246,4,448.48,20
142764,40911,733,5,340.69,15
142765,40911,526,4,114.99,10
142766,40912,819,3,275.96,0
142767,40912,645,5,312.62,0
142768,40913,263,4,124.88,15
142769,40913,871,5,422.42,0
142770,40913,197,1,160.24,0
142771,40913,182,2,106.74,5
142772,40913,975,4,419.67,0
142773,40913,479,2,139.13,0
142774,40914,570,5,487.18,0
142775,40914,115,1,383.33,0
142776,40915,277,3,35.35,5
142777,40915,141,4,279.07,10
142778,40915,894,4,317.8,15
142779,40916,681,5,365.93,20
142780,40916,984,2,35.79,20
142781,40916,148,3,107.69,5
142782,40916,344,3,117.61,0
142783,40916,236,3,153.47,0
142784,40916,516,5,284.55,0
142785,40917,4,5,183.66,5
142786,40917,213,2,293.72,15
142787,40918,294,2,48.38,15
142788,40918,932,1,485.64,0
142789,40918,62,1,380.18,15
142790,40919,193,5,240.9,5
142791,40919,974,2,158.61,0
142792,40919,755,4,46.48,0
142793,40919,91,2,103.15,5
142794,40919,305,1,156.3,0
142795,40920,387,2,136.5,0
142796,40920,137,1,427.13,0
142797,40920,632,4,33.94,0
142798,40920,717,4,463.47,5
142799,40920,472,1,296.92,10
142800,40920,508,2,427.43,0
142801,40921,693,3,194.6,0
142802,40922,502,4,450.09,5
142803,40922,798,2,173.97,0
142804,40922,988,4,190.27,0
142805,40922,350,2,372.1,0
142806,40923,10,3,241.27,5
142807,40923,432,1,396.72,0
142808,40923,173,5,153.23,0
142809,40923,946,4,474.27,15
142810,40923,840,4,409.97,20
142811,40924,250,2,185.82,0
142812,40924,594,2,62.8,0
142813,40925,519,5,413.77,0
142814,40925,556,5,68.15,0
142815,40925,250,1,185.82,0
142816,40925,693,5,194.6,0
142817,40925,40,1,482.06,10
142818,40925,659,1,368.2,15
142819,40926,730,3,320.5,5
142820,40926,464,1,113.08,0
142821,40927,562,4,184.05,20
142822,40927,292,2,170.15,0
142823,40928,90,3,173.68,0
142824,40928,520,2,293.6,0
142825,40928,369,1,384.34,0
142826,40928,962,2,415.7,20
142827,40929,951,2,268.61,0
142828,40930,459,2,453.72,5
142829,40930,513,3,499.4,15
142830,40930,542,4,313.06,20
142831,40931,938,3,472.05,20
142832,40931,852,5,23.29,20
142833,40931,97,1,417.18,0
142834,40931,84,5,378.85,15
142835,40931,111,5,330.84,0
142836,40932,147,2,32.91,0
142837,40932,960,4,142.49,5
142838,40932,36,2,275.06,0
142839,40932,267,5,491.32,0
142840,40932,659,3,368.2,15
142841,40932,599,5,95.12,15
142842,40933,365,3,42.36,0
142843,40933,187,3,129.97,0
142844,40934,911,2,146.22,20
142845,40934,504,3,115.98,15
142846,40934,664,3,87.86,0
142847,40934,907,2,169.85,10
142848,40934,850,5,19.52,0
142849,40935,900,1,141.24,20
142850,40935,597,2,289.11,0
142851,40935,857,2,108.21,15
142852,40935,325,4,459.02,0
142853,40936,586,4,368.61,10
142854,40937,30,5,74.79,0
142855,40937,844,2,247.35,0
142856,40937,717,2,463.47,20
142857,40937,997,5,87.88,0
142858,40937,40,3,482.06,15
142859,40937,457,1,389.14,10
142860,40938,222,5,261.3,0
142861,40938,413,5,95.95,0
142862,40938,38,3,426.41,20
142863,40939,414,2,316.91,0
142864,40939,609,1,221.23,0
142865,40939,716,3,403.19,15
142866,40939,116,5,444.11,0
142867,40939,29,3,347.84,5
142868,40940,949,2,266.43,15
142869,40940,78,1,456.89,0
142870,40940,987,3,57.68,5
142871,40940,668,1,252.37,0
142872,40940,786,5,58.72,0
142873,40941,401,1,323.89,0
142874,40941,60,4,355.78,20
142875,40942,691,4,23.68,0
142876,40943,352,4,36.01,20
142877,40943,906,1,194.72,10
142878,40943,271,2,341.68,10
142879,40943,221,5,493.93,5
142880,40943,283,3,462.86,15
142881,40944,40,2,482.06,0
142882,40944,878,2,58.07,15
142883,40944,818,4,127.02,20
142884,40944,228,1,459.65,15
142885,40945,151,4,233.49,0
142886,40945,578,5,23.85,20
142887,40945,909,5,259.28,0
142888,40945,670,5,321.94,0
142889,40945,990,5,180.92,0
142890,40946,194,4,10.91,0
142891,40946,577,5,337.39,0
142892,40946,492,2,47.7,5
142893,40946,561,3,234.48,20
142894,40947,427,4,364.85,15
142895,40947,369,3,384.34,15
142896,40947,782,4,167.56,0
142897,40947,884,5,384.78,15
142898,40947,198,4,438.65,0
142899,40947,63,4,132.77,20
142900,40948,786,5,58.72,0
142901,40949,338,5,81.35,15
142902,40949,195,3,191.15,15
142903,40949,717,4,463.47,10
142904,40949,493,2,65.89,10
142905,40950,767,2,149.98,10
142906,40950,766,5,95.4,20
142907,40950,853,3,189.07,15
142908,40951,28,1,222.74,5
142909,40951,796,5,10.03,5
142910,40951,798,5,173.97,15
142911,40951,30,4,74.79,20
142912,40951,770,2,481.36,20
142913,40952,389,3,389.19,20
142914,40952,533,5,138.76,15
142915,40952,741,3,200.71,5
142916,40952,135,1,260.61,0
142917,40952,537,5,305.12,15
142918,40953,495,1,208.66,20
142919,40953,529,5,256.15,20
142920,40953,413,5,95.95,20
142921,40953,157,3,453.84,0
142922,40953,944,4,189.2,0
142923,40953,477,1,34.72,20
142924,40954,675,4,47.69,15
142925,40955,399,2,193.7,5
142926,40955,898,5,14.26,20
142927,40955,396,1,361.26,20
142928,40955,311,5,366.22,0
142929,40955,18,2,403.08,15
142930,40956,417,5,169.99,0
142931,40957,406,4,322.02,20
142932,40957,512,4,34.24,0
142933,40958,465,5,142.18,10
142934,40959,236,2,153.47,0
142935,40959,572,2,68.62,20
142936,40959,523,1,87.32,20
142937,40959,419,1,221.22,15
142938,40959,304,5,70.49,0
142939,40959,581,5,274.82,15
142940,40960,76,5,351.05,15
142941,40960,655,3,218.25,20
142942,40961,650,4,216.26,10
142943,40962,432,3,396.72,10
142944,40962,519,2,413.77,0
142945,40962,995,4,431.88,15
142946,40963,587,4,498.15,0
142947,40963,651,2,57.51,20
142948,40963,583,1,92.46,10
142949,40963,774,4,438.66,20
142950,40964,817,4,70.03,20
142951,40965,615,5,404.25,0
142952,40965,799,1,284.93,0
142953,40965,983,5,466.3,0
142954,40966,140,5,347.69,10
142955,40966,336,4,494.6,0
142956,40967,325,1,459.02,0
142957,40967,186,2,167.97,0
142958,40967,281,4,48.04,20
142959,40968,919,1,161.64,15
142960,40969,304,3,70.49,10
142961,40969,516,5,284.55,20
142962,40969,111,3,330.84,0
142963,40969,785,3,462.46,0
142964,40970,783,4,471.12,0
142965,40971,280,4,233.89,10
142966,40971,306,2,10.9,10
142967,40971,599,3,95.12,0
142968,40972,70,4,77.35,15
142969,40972,922,4,156.02,10
142970,40972,948,3,440.72,10
142971,40972,631,1,355.94,0
142972,40972,317,5,391.56,20
142973,40972,856,4,441.6,0
142974,40973,739,1,474.54,5
142975,40974,563,3,46.86,15
142976,40974,538,4,123.96,20
142977,40975,380,4,73.81,20
142978,40975,797,1,23.53,10
142979,40975,301,5,485.07,5
142980,40975,481,3,237.81,5
142981,40975,588,1,481.89,0
142982,40976,528,4,393.17,0
142983,40976,837,5,497.7,10
142984,40976,697,4,177.9,20
142985,40976,956,5,375.15,0
142986,40976,80,2,305.42,20
142987,40977,126,3,171.33,0
142988,40977,906,3,194.72,15
142989,40978,480,4,381.22,0
142990,40978,215,4,466.22,0
142991,40978,150,5,60.76,0
142992,40978,443,1,473.34,0
142993,40978,327,5,192.83,0
142994,40978,217,4,297.89,0
142995,40979,498,4,44.64,10
142996,40979,831,5,278.12,15
142997,40979,445,2,71.06,15
142998,40980,344,3,117.61,0
142999,40980,237,3,165.33,10
143000,40980,131,3,309.06,0
143001,40980,117,3,391.98,15
143002,40980,642,1,495.94,0
143003,40980,909,3,259.28,20
143004,40981,208,1,311.84,20
143005,40982,488,4,51.66,10
143006,40983,351,3,21.53,0
143007,40983,996,5,95.28,5
143008,40983,776,5,219.52,0
143009,40983,933,2,427.39,10
143010,40984,27,2,374.98,5
143011,40984,357,1,41.18,0
143012,40984,478,3,334.38,15
143013,40984,596,2,25.98,0
143014,40985,392,5,219.6,10
143015,40985,618,1,314.68,10
143016,40985,498,2,44.64,0
