order_id,customer_id,order_date,order_status,payment_method,shipping_cost
44633,9072,2025-09-13 18:17:39,Completed,Bank Transfer,17.68
44634,2755,2025-10-06 18:17:39,Cancelled,Bank Transfer,23.18
44635,6346,2025-02-14 18:17:39,Completed,Bank Transfer,18.76
44636,2136,2025-09-26 18:17:39,Pending,PayPal,6.84
44637,9357,2025-10-10 18:17:39,Completed,Credit Card,8.56
44638,6743,2025-12-03 18:17:39,Completed,PayPal,18.02
44639,6016,2025-09-01 18:17:39,Completed,PayPal,9.47
44640,3195,2025-03-04 18:17:39,Cancelled,Bank Transfer,13.29
44641,5061,2025-03-25 18:17:39,Completed,Bank Transfer,7.46
44642,5022,2025-06-08 18:17:39,Cancelled,Bank Transfer,20.67
44643,4183,2025-01-15 18:17:39,Pending,Bank Transfer,12.63
44644,4446,2025-05-21 18:17:39,Completed,Credit Card,22.85
44645,698,2025-11-08 18:17:39,Pending,Bank Transfer,16.49
44646,6711,2025-06-14 18:17:39,Completed,Bank Transfer,18.21
44647,6962,2025-11-10 18:17:39,Completed,PayPal,9.62
44648,9811,2025-03-20 18:17:39,Completed,Bank Transfer,16.16
44649,8636,2025-11-03 18:17:39,Completed,Bank Transfer,24.97
44650,6288,2025-05-05 18:17:39,Completed,Credit Card,12.55
44651,5333,2025-10-18 18:17:39,Completed,Bank Transfer,15.43
44652,2463,2025-01-13 18:17:39,Completed,Bank Transfer,22.74
44653,8201,2025-10-06 18:17:39,Pending,PayPal,12.64
44654,4964,2025-06-16 18:17:39,Completed,Bank Transfer,22.08
44655,1159,2025-09-28 18:17:39,Completed,Credit Card,18.03
44656,2742,2025-09-17 18:17:39,Completed,Bank Transfer,17.25
44657,3817,2025-08-13 18:17:39,Cancelled,Credit Card,7.51
44658,7662,2025-03-16 18:17:39,Completed,PayPal,5.09
44659,4554,2025-10-07 18:17:39,Completed,PayPal,17.18
44660,4189,2025-02-04 18:17:39,Cancelled,Credit Card,24.45
44661,6002,2025-06-07 18:17:39,Cancelled,PayPal,9.11
44662,5557,2025-03-12 18:17:39,Completed,PayPal,7.61
44663,492,2025-01-03 18:17:39,Completed,PayPal,24.52
44664,8661,2025-11-18 18:17:39,Cancelled,Bank Transfer,8.76
44665,4613,2025-07-11 18:17:39,Completed,Bank Transfer,12.38
44666,8013,2025-03-26 18:17:39,Pending,Credit Card,6.89
44667,2248,2025-10-09 18:17:39,Cancelled,PayPal,24.26
44668,8173,2025-05-14 18:17:39,Cancelled,Bank Transfer,23.01
44669,7755,2025-02-28 18:17:39,Pending,PayPal,20.33
44670,4963,2025-12-07 18:17:39,Cancelled,Credit Card,16.5
44671,602,2025-09-29 18:17:39,Pending,PayPal,18.41
44672,5075,2025-12-07 18:17:39,Cancelled,Credit Card,21.19
44673,880,2025-09-13 18:17:39,Completed,Credit Card,22.17
44674,7438,2025-04-01 18:17:39,Pending,Credit Card,13.53
44675,8555,2025-02-19 18:17:39,Completed,Credit Card,21.85
44676,6206,2025-05-21 18:17:39,Completed,Credit Card,15.49
44677,1316,2025-10-13 18:17:39,Completed,Bank Transfer,21.61
44678,3785,2025-09-12 18:17:39,Completed,Credit Card,7.37
44679,4604,2025-03-06 18:17:39,Completed,Bank Transfer,12.4
44680,2804,2025-07-09 18:17:39,Completed,PayPal,17.56
44681,8918,2025-05-12 18:17:39,Completed,PayPal,13.07
44682,140,2025-08-06 18:17:39,Cancelled,Credit Card,14.3
44683,4437,2025-10-01 18:17:39,Completed,PayPal,7.13
44684,7879,2025-09-20 18:17:39,Cancelled,Bank Transfer,7.56
44685,4781,2025-06-22 18:17:39,Pending,Credit Card,12.44
44686,75,2025-04-12 18:17:39,Completed,Bank Transfer,13.58
44687,2548,2025-06-03 18:17:39,Completed,Credit Card,20.79
44688,1953,2025-04-17 18:17:39,Completed,PayPal,7.84
44689,9122,2025-06-29 18:17:39,Pending,Bank Transfer,24.92
44690,2154,2025-11-20 18:17:39,Completed,Bank Transfer,17.24
44691,6570,2025-05-01 18:17:39,Cancelled,PayPal,21.64
44692,9264,2025-11-13 18:17:39,Completed,Credit Card,17.04
44693,8236,2025-03-31 18:17:39,Completed,Bank Transfer,16.42
44694,2762,2025-07-18 18:17:39,Pending,Bank Transfer,17.69
44695,8645,2025-07-31 18:17:39,Completed,Credit Card,12.58
44696,202,2025-07-22 18:17:39,Cancelled,Credit Card,7.78
44697,6112,2025-08-17 18:17:39,Completed,Credit Card,13.66
44698,6881,2025-05-27 18:17:39,Cancelled,Credit Card,9.21
44699,3862,2025-11-28 18:17:39,Cancelled,Credit Card,9.43
44700,2786,2025-11-09 18:17:39,Completed,Bank Transfer,7.63
44701,357,2024-12-30 18:17:39,Pending,Bank Transfer,5.87
44702,4289,2025-11-11 18:17:39,Completed,PayPal,16.07
44703,1450,2025-06-13 18:17:39,Completed,PayPal,10.31
44704,1677,2025-04-22 18:17:39,Completed,Credit Card,16.62
44705,2275,2025-12-09 18:17:39,Completed,Credit Card,9.36
44706,468,2025-09-18 18:17:39,Cancelled,Credit Card,13.0
44707,7065,2025-01-24 18:17:39,Cancelled,PayPal,22.04
44708,1250,2025-08-27 18:17:39,Cancelled,Credit Card,19.95
44709,7792,2025-12-03 18:17:39,Completed,Bank Transfer,19.46
44710,737,2025-06-02 18:17:39,Completed,PayPal,5.26
44711,124,2025-02-02 18:17:39,Completed,PayPal,17.63
44712,7791,2025-05-28 18:17:39,Completed,PayPal,17.69
44713,4922,2025-07-29 18:17:39,Completed,Bank Transfer,9.08
44714,1361,2025-05-02 18:17:39,Pending,Bank Transfer,11.0
44715,7288,2025-05-24 18:17:39,Completed,Credit Card,13.23
44716,3902,2025-01-15 18:17:39,Cancelled,PayPal,9.61
44717,7854,2025-10-30 18:17:39,Completed,PayPal,12.54
44718,9866,2025-11-16 18:17:39,Pending,Bank Transfer,21.8
44719,5479,2025-06-15 18:17:39,Completed,Bank Transfer,23.42
44720,7757,2025-05-28 18:17:39,Cancelled,PayPal,5.81
44721,4160,2025-12-24 18:17:39,Completed,PayPal,7.33
44722,7578,2025-01-28 18:17:39,Completed,PayPal,11.14
44723,2274,2025-06-03 18:17:39,Cancelled,PayPal,10.26
44724,4097,2025-06-23 18:17:39,Cancelled,Bank Transfer,15.62
44725,1696,2025-06-07 18:17:39,Cancelled,Bank Transfer,14.22
44726,1506,2025-05-11 18:17:39,Completed,PayPal,5.71
44727,8539,2025-03-20 18:17:39,Completed,Bank Transfer,8.11
44728,4104,2025-09-25 18:17:39,Completed,Bank Transfer,5.03
44729,4683,2025-09-20 18:17:39,Completed,Credit Card,16.8
44730,9050,2025-11-05 18:17:39,Completed,Bank Transfer,21.11
44731,6001,2025-04-25 18:17:39,Pending,Bank Transfer,19.15
44732,2176,2025-04-30 18:17:39,Completed,Credit Card,6.33
44733,1230,2025-06-03 18:17:39,Pending,PayPal,12.14
44734,4477,2025-01-14 18:17:39,Completed,PayPal,8.89
44735,9588,2025-10-01 18:17:39,Completed,Bank Transfer,6.41
44736,6073,2025-12-09 18:17:39,Completed,Credit Card,18.59
44737,717,2025-05-07 18:17:39,Pending,Credit Card,10.57
44738,2305,2025-12-07 18:17:39,Completed,Bank Transfer,8.44
44739,5841,2025-05-16 18:17:39,Completed,Credit Card,17.27
44740,3924,2025-07-21 18:17:39,Completed,PayPal,12.46
44741,3925,2025-04-15 18:17:39,Cancelled,PayPal,6.47
44742,5129,2025-05-25 18:17:39,Cancelled,Credit Card,12.04
44743,3752,2025-07-13 18:17:39,Completed,PayPal,13.71
44744,6671,2025-08-27 18:17:39,Cancelled,Credit Card,20.18
44745,9547,2025-03-27 18:17:39,Pending,Credit Card,6.96
44746,4248,2025-08-26 18:17:39,Pending,PayPal,16.35
44747,5464,2025-02-04 18:17:39,Pending,Credit Card,24.54
44748,4433,2025-12-24 18:17:39,Cancelled,Bank Transfer,11.46
44749,669,2025-06-29 18:17:39,Completed,Credit Card,6.63
44750,7470,2025-03-29 18:17:39,Pending,PayPal,19.24
44751,3240,2025-01-11 18:17:39,Cancelled,Credit Card,24.67
44752,4841,2025-01-17 18:17:39,Completed,Credit Card,8.85
44753,1032,2024-12-28 18:17:39,Cancelled,Credit Card,15.13
44754,6161,2025-06-02 18:17:39,Cancelled,Bank Transfer,12.98
44755,5790,2025-11-24 18:17:39,Completed,PayPal,16.62
44756,1662,2025-03-29 18:17:39,Cancelled,Credit Card,24.76
44757,6380,2025-06-05 18:17:39,Completed,Credit Card,11.04
44758,8849,2025-12-27 18:17:39,Completed,Credit Card,23.64
44759,1382,2025-05-06 18:17:39,Completed,Credit Card,10.66
44760,7843,2025-09-20 18:17:39,Completed,Credit Card,19.7
44761,5913,2025-11-09 18:17:39,Completed,Credit Card,20.51
44762,5801,2025-04-03 18:17:39,Pending,Bank Transfer,9.1
44763,8510,2025-01-09 18:17:39,Completed,PayPal,18.54
44764,3818,2025-03-27 18:17:39,Cancelled,Credit Card,23.7
44765,6885,2025-10-31 18:17:39,Completed,Credit Card,22.6
44766,4868,2025-01-06 18:17:39,Completed,Credit Card,23.19
44767,7109,2025-06-20 18:17:39,Cancelled,PayPal,11.38
44768,9021,2025-11-09 18:17:39,Completed,Bank Transfer,9.04
44769,1824,2025-01-24 18:17:39,Completed,Bank Transfer,15.94
44770,7403,2025-10-20 18:17:39,Pending,Bank Transfer,11.76
44771,1151,2025-02-27 18:17:39,Pending,Bank Transfer,16.08
44772,5956,2025-09-21 18:17:39,Completed,Credit Card,17.28
44773,9396,2025-05-26 18:17:39,Completed,PayPal,16.92
44774,4988,2025-05-25 18:17:39,Completed,Credit Card,12.48
44775,4096,2025-05-16 18:17:39,Cancelled,Credit Card,5.42
44776,3235,2025-08-08 18:17:39,Completed,PayPal,14.89
44777,8889,2025-06-27 18:17:39,Completed,Credit Card,23.57
44778,1616,2025-04-21 18:17:39,Completed,Credit Card,20.37
44779,4884,2025-05-06 18:17:39,Pending,Credit Card,20.76
44780,2035,2025-11-12 18:17:39,Pending,Credit Card,9.68
44781,2297,2025-08-16 18:17:39,Cancelled,Bank Transfer,10.36
44782,1708,2025-09-02 18:17:39,Completed,PayPal,15.4
44783,3868,2025-01-24 18:17:39,Completed,Credit Card,14.74
44784,6802,2025-12-03 18:17:39,Cancelled,PayPal,5.82
44785,9432,2025-11-12 18:17:39,Completed,PayPal,24.53
44786,4584,2025-11-13 18:17:39,Completed,Credit Card,14.86
44787,3455,2025-11-30 18:17:39,Completed,PayPal,14.61
44788,9338,2025-07-24 18:17:39,Completed,Bank Transfer,14.7
44789,6883,2025-01-21 18:17:39,Pending,Credit Card,17.4
44790,53,2025-04-08 18:17:39,Cancelled,Bank Transfer,7.55
44791,9850,2025-12-08 18:17:39,Completed,Bank Transfer,6.51
44792,6283,2025-02-20 18:17:39,Completed,PayPal,13.56
44793,9748,2025-05-01 18:17:39,Completed,Bank Transfer,23.67
44794,3329,2025-01-28 18:17:39,Completed,Credit Card,10.87
44795,8353,2025-12-07 18:17:39,Pending,Credit Card,6.94
44796,3314,2025-07-26 18:17:39,Pending,Bank Transfer,13.25
44797,5700,2025-03-04 18:17:39,Cancelled,Credit Card,18.48
44798,8358,2025-06-19 18:17:39,Cancelled,Bank Transfer,22.64
44799,3942,2025-12-08 18:17:39,Cancelled,Bank Transfer,11.85
44800,9756,2025-05-15 18:17:39,Completed,Credit Card,10.26
44801,4306,2025-07-04 18:17:39,Completed,Credit Card,9.89
44802,2588,2025-08-08 18:17:39,Completed,Credit Card,12.88
44803,3672,2025-12-11 18:17:39,Completed,PayPal,17.11
44804,3530,2025-10-06 18:17:39,Completed,PayPal,17.12
44805,3451,2025-12-18 18:17:39,Completed,PayPal,23.83
44806,699,2025-05-21 18:17:39,Pending,Credit Card,18.5
44807,9707,2025-12-17 18:17:39,Completed,Credit Card,24.45
44808,4685,2025-10-29 18:17:39,Completed,Credit Card,14.99
44809,9501,2025-09-04 18:17:39,Completed,Bank Transfer,17.91
44810,9217,2025-12-24 18:17:39,Completed,Bank Transfer,20.16
44811,6337,2025-09-15 18:17:39,Cancelled,PayPal,19.15
44812,4682,2025-12-03 18:17:39,Completed,Bank Transfer,20.24
44813,3314,2025-07-12 18:17:39,Completed,Credit Card,13.06
44814,8687,2025-02-20 18:17:39,Pending,Credit Card,5.87
44815,1891,2025-03-06 18:17:39,Pending,PayPal,9.92
44816,6720,2025-04-11 18:17:39,Cancelled,PayPal,15.67
44817,9024,2025-02-26 18:17:39,Cancelled,Credit Card,12.95
44818,4450,2025-06-28 18:17:39,Cancelled,Bank Transfer,12.14
44819,2911,2025-02-05 18:17:39,Completed,PayPal,10.19
44820,3033,2025-03-03 18:17:39,Cancelled,Credit Card,5.36
44821,4406,2025-04-05 18:17:39,Completed,PayPal,12.28
44822,9943,2025-11-03 18:17:39,Cancelled,PayPal,16.08
44823,8664,2025-04-24 18:17:39,Pending,Credit Card,5.79
44824,6825,2025-09-06 18:17:39,Pending,PayPal,12.43
44825,2864,2025-04-03 18:17:39,Completed,PayPal,6.8
44826,9054,2025-07-21 18:17:39,Pending,PayPal,9.66
44827,2422,2025-07-23 18:17:39,Completed,PayPal,6.96
44828,8010,2025-11-22 18:17:39,Completed,Bank Transfer,15.77
44829,1283,2025-02-13 18:17:39,Completed,PayPal,15.17
44830,684,2025-07-10 18:17:39,Completed,Credit Card,15.83
44831,8845,2025-06-14 18:17:39,Pending,Bank Transfer,22.12
44832,9084,2025-09-11 18:17:39,Cancelled,PayPal,18.35
44833,3345,2025-10-08 18:17:39,Completed,Bank Transfer,10.47
44834,8617,2025-04-26 18:17:39,Completed,PayPal,22.41
44835,280,2025-04-01 18:17:39,Cancelled,Credit Card,18.03
44836,8034,2025-11-01 18:17:39,Pending,Bank Transfer,15.87
44837,1466,2025-05-26 18:17:39,Completed,PayPal,11.58
44838,3606,2025-02-08 18:17:39,Cancelled,Credit Card,16.63
44839,2999,2025-12-10 18:17:39,Cancelled,Bank Transfer,21.54
44840,1877,2025-02-11 18:17:39,Completed,Credit Card,15.94
44841,8189,2024-12-27 18:17:39,Pending,Bank Transfer,19.35
44842,6953,2025-03-23 18:17:39,Cancelled,PayPal,18.34
44843,7539,2025-10-23 18:17:39,Completed,Credit Card,9.77
44844,8412,2025-01-15 18:17:39,Cancelled,Bank Transfer,20.34
44845,495,2025-12-23 18:17:39,Pending,Credit Card,17.64
44846,4912,2025-04-07 18:17:39,Pending,Bank Transfer,22.15
44847,579,2025-03-18 18:17:39,Completed,PayPal,10.34
44848,5746,2025-06-17 18:17:39,Completed,Credit Card,19.92
44849,6160,2025-03-12 18:17:39,Pending,Bank Transfer,16.59
44850,1089,2025-10-08 18:17:39,Completed,PayPal,17.18
44851,2317,2025-09-24 18:17:39,Completed,PayPal,12.17
44852,6873,2025-12-01 18:17:39,Completed,Bank Transfer,9.48
44853,8699,2025-09-27 18:17:39,Completed,Credit Card,16.45
44854,7712,2025-07-04 18:17:39,Completed,Credit Card,6.41
44855,9917,2025-02-16 18:17:39,Cancelled,Credit Card,9.55
44856,2943,2025-01-04 18:17:39,Completed,Credit Card,22.35
44857,4439,2025-07-31 18:17:39,Pending,Bank Transfer,22.62
44858,9438,2025-04-14 18:17:39,Pending,Bank Transfer,14.9
44859,8156,2025-03-14 18:17:39,Completed,Credit Card,24.67
44860,9973,2025-07-14 18:17:39,Pending,Bank Transfer,7.94
44861,3213,2025-12-24 18:17:39,Pending,Bank Transfer,17.68
44862,771,2024-12-29 18:17:39,Completed,PayPal,19.52
44863,7911,2025-01-30 18:17:39,Completed,Bank Transfer,14.08
44864,5857,2025-06-15 18:17:39,Pending,Bank Transfer,19.65
44865,4764,2025-10-27 18:17:39,Completed,Credit Card,20.45
44866,8328,2025-07-19 18:17:39,Pending,Credit Card,6.09
44867,7804,2025-02-24 18:17:39,Completed,Bank Transfer,7.67
44868,6915,2025-02-04 18:17:39,Completed,Credit Card,10.89
44869,1081,2025-07-23 18:17:39,Cancelled,PayPal,22.7
44870,1857,2025-05-04 18:17:39,Pending,Credit Card,7.01
44871,7483,2025-03-09 18:17:39,Completed,PayPal,23.89
44872,2380,2025-04-01 18:17:39,Pending,PayPal,15.76
44873,6498,2025-09-04 18:17:39,Completed,Credit Card,15.03
44874,886,2025-03-19 18:17:39,Completed,Credit Card,5.96
44875,3698,2025-06-19 18:17:39,Pending,Bank Transfer,24.26
44876,7378,2025-04-20 18:17:39,Pending,Bank Transfer,6.1
44877,6852,2025-10-21 18:17:39,Cancelled,PayPal,24.63
44878,7908,2025-04-03 18:17:39,Completed,PayPal,21.58
44879,6628,2025-09-28 18:17:39,Completed,Bank Transfer,13.52
44880,4377,2025-08-22 18:17:39,Cancelled,Bank Transfer,22.43
44881,8888,2025-02-04 18:17:39,Pending,PayPal,18.57
44882,5626,2025-07-30 18:17:39,Completed,Credit Card,17.1
44883,1234,2025-08-29 18:17:39,Completed,Bank Transfer,5.43
44884,1243,2025-06-03 18:17:39,Completed,Bank Transfer,21.7
44885,1525,2025-12-23 18:17:39,Completed,Bank Transfer,6.62
44886,1631,2025-07-03 18:17:39,Cancelled,Bank Transfer,17.62
44887,1185,2025-06-13 18:17:39,Pending,PayPal,22.65
44888,9858,2025-04-02 18:17:39,Pending,Credit Card,15.1
44889,698,2025-03-30 18:17:39,Completed,Credit Card,19.29
44890,9902,2025-06-20 18:17:39,Completed,PayPal,22.99
44891,8542,2025-11-23 18:17:39,Completed,Credit Card,20.13
44892,2303,2025-08-25 18:17:39,Completed,PayPal,6.61
44893,6677,2025-09-28 18:17:39,Pending,Bank Transfer,16.65
44894,7067,2025-06-01 18:17:39,Completed,Bank Transfer,22.1
44895,9358,2024-12-31 18:17:39,Pending,Bank Transfer,13.7
44896,7614,2025-03-04 18:17:39,Pending,Credit Card,8.36
44897,3891,2025-06-03 18:17:39,Completed,PayPal,5.42
44898,9141,2025-01-15 18:17:39,Pending,Bank Transfer,16.73
44899,5495,2025-12-26 18:17:39,Completed,Credit Card,6.7
44900,2473,2025-12-27 18:17:39,Pending,Bank Transfer,10.84
44901,5510,2025-11-01 18:17:39,Completed,Credit Card,23.93
44902,4382,2025-03-12 18:17:39,Completed,PayPal,6.03
44903,1628,2025-09-17 18:17:39,Completed,PayPal,21.1
44904,1142,2025-06-24 18:17:39,Completed,Credit Card,10.84
44905,8295,2025-06-16 18:17:39,Completed,PayPal,23.66
44906,8784,2025-02-17 18:17:39,Completed,Bank Transfer,12.23
44907,4649,2025-05-22 18:17:39,Cancelled,Bank Transfer,23.09
44908,2202,2025-04-28 18:17:39,Completed,PayPal,5.88
44909,1743,2025-03-25 18:17:39,Cancelled,PayPal,15.38
44910,2501,2025-08-28 18:17:39,Pending,Bank Transfer,19.8
44911,7426,2024-12-28 18:17:39,Completed,Bank Transfer,7.71
44912,1276,2025-11-05 18:17:39,Pending,Bank Transfer,16.57
44913,9402,2025-10-13 18:17:39,Cancelled,Bank Transfer,14.84
44914,3301,2025-02-01 18:17:39,Completed,PayPal,22.83
44915,404,2025-12-24 18:17:39,Completed,Credit Card,12.65
44916,4402,2025-11-01 18:17:39,Completed,Credit Card,16.81
44917,7398,2025-11-21 18:17:39,Pending,Credit Card,21.76
44918,6081,2025-10-27 18:17:39,Completed,PayPal,22.38
44919,1972,2025-12-02 18:17:39,Cancelled,PayPal,15.18
44920,3943,2025-02-13 18:17:39,Completed,PayPal,13.68
44921,8547,2025-01-21 18:17:39,Cancelled,Credit Card,8.36
44922,1148,2025-12-25 18:17:39,Completed,Credit Card,24.61
44923,8119,2025-04-05 18:17:39,Completed,PayPal,15.6
44924,6683,2025-01-29 18:17:39,Pending,Bank Transfer,13.76
44925,7899,2025-01-02 18:17:39,Completed,PayPal,11.81
44926,5254,2025-02-07 18:17:39,Pending,PayPal,23.61
44927,6322,2025-04-12 18:17:39,Completed,Credit Card,8.54
44928,3983,2025-03-19 18:17:39,Completed,Bank Transfer,6.04
44929,8190,2025-08-24 18:17:39,Cancelled,Credit Card,20.07
44930,2684,2025-09-07 18:17:39,Completed,Credit Card,9.0
44931,3738,2025-05-16 18:17:39,Completed,Credit Card,12.09
44932,8924,2025-09-24 18:17:39,Completed,Bank Transfer,24.51
44933,6659,2025-12-05 18:17:39,Completed,PayPal,15.52
44934,2037,2025-12-24 18:17:39,Completed,PayPal,11.36
44935,8960,2025-04-01 18:17:39,Completed,Bank Transfer,15.3
44936,5662,2025-04-21 18:17:39,Completed,PayPal,10.55
44937,2105,2025-08-19 18:17:39,Completed,Bank Transfer,23.56
44938,6098,2025-07-25 18:17:39,Cancelled,PayPal,23.05
44939,6640,2025-11-19 18:17:39,Pending,PayPal,16.09
44940,5947,2025-11-03 18:17:39,Cancelled,PayPal,6.44
44941,3793,2025-09-13 18:17:39,Completed,Bank Transfer,17.36
44942,7704,2025-08-20 18:17:39,Completed,Credit Card,9.63
44943,7943,2025-04-30 18:17:39,Completed,PayPal,8.55
44944,1506,2025-08-06 18:17:39,Completed,Credit Card,15.1
44945,2743,2025-08-24 18:17:39,Cancelled,PayPal,9.35
44946,7342,2025-05-29 18:17:39,Pending,PayPal,22.63
44947,375,2025-10-11 18:17:39,Completed,Credit Card,6.54
44948,6247,2025-06-26 18:17:39,Cancelled,Bank Transfer,5.48
44949,7998,2025-01-22 18:17:39,Completed,Credit Card,11.2
44950,115,2025-01-26 18:17:39,Completed,Bank Transfer,14.56
44951,3688,2025-08-20 18:17:39,Cancelled,Credit Card,15.57
44952,1850,2025-02-14 18:17:39,Completed,Bank Transfer,11.77
44953,4155,2025-01-23 18:17:39,Completed,Bank Transfer,13.67
44954,7595,2025-04-12 18:17:39,Completed,Bank Transfer,9.46
44955,488,2025-11-03 18:17:39,Pending,Credit Card,19.67
44956,107,2025-06-23 18:17:39,Pending,PayPal,8.11
44957,7342,2025-11-17 18:17:39,Completed,Credit Card,14.39
44958,8619,2025-06-12 18:17:39,Completed,Bank Transfer,12.37
44959,4486,2025-10-14 18:17:39,Completed,PayPal,18.42
44960,7062,2025-09-08 18:17:39,Completed,PayPal,14.57
44961,1372,2025-09-11 18:17:39,Completed,Bank Transfer,21.95
44962,1320,2025-08-15 18:17:39,Completed,PayPal,12.71
44963,4331,2025-11-05 18:17:39,Completed,PayPal,17.07
44964,9841,2025-07-30 18:17:39,Cancelled,Bank Transfer,7.85
44965,1411,2025-11-17 18:17:39,Completed,Bank Transfer,18.97
44966,1459,2025-02-02 18:17:39,Completed,Credit Card,9.06
44967,2060,2025-03-17 18:17:39,Completed,Bank Transfer,14.8
44968,4857,2025-10-09 18:17:39,Pending,Credit Card,8.26
44969,5488,2025-08-28 18:17:39,Cancelled,Bank Transfer,21.25
44970,9913,2025-07-17 18:17:39,Completed,Credit Card,11.66
44971,4418,2025-08-11 18:17:39,Completed,PayPal,19.55
44972,5513,2025-10-18 18:17:39,Completed,Credit Card,18.67
44973,3851,2025-10-17 18:17:39,Completed,PayPal,23.43
44974,1255,2025-05-12 18:17:39,Completed,Credit Card,7.19
44975,1797,2025-10-31 18:17:39,Completed,Credit Card,15.02
44976,1705,2025-01-01 18:17:39,Completed,Bank Transfer,5.52
44977,1176,2025-09-22 18:17:39,Pending,Bank Transfer,16.46
44978,7458,2025-01-27 18:17:39,Pending,Bank Transfer,13.21
44979,8100,2025-08-17 18:17:39,Completed,PayPal,15.26
44980,2374,2025-08-25 18:17:39,Completed,Credit Card,14.3
44981,3943,2025-07-31 18:17:39,Cancelled,Bank Transfer,7.79
44982,311,2025-09-09 18:17:39,Completed,Credit Card,6.23
44983,2198,2025-12-01 18:17:39,Pending,PayPal,21.99
44984,523,2025-10-08 18:17:39,Cancelled,PayPal,6.67
44985,5963,2025-12-04 18:17:39,Completed,PayPal,8.36
44986,4073,2025-04-18 18:17:39,Completed,PayPal,10.4
44987,2434,2025-05-23 18:17:39,Completed,Bank Transfer,12.93
44988,1756,2025-12-22 18:17:39,Cancelled,Bank Transfer,6.57
44989,8046,2025-10-13 18:17:39,Pending,Bank Transfer,6.25
44990,614,2025-08-27 18:17:39,Pending,Bank Transfer,24.04
44991,7480,2025-10-18 18:17:39,Cancelled,PayPal,11.33
44992,7986,2025-06-10 18:17:39,Completed,Credit Card,16.13
44993,104,2025-05-04 18:17:39,Cancelled,PayPal,24.17
44994,4015,2025-10-02 18:17:39,Cancelled,Bank Transfer,7.34
44995,7577,2025-04-01 18:17:39,Completed,Bank Transfer,21.38
44996,5879,2025-02-19 18:17:39,Completed,Credit Card,8.14
44997,6752,2025-10-10 18:17:39,Cancelled,Bank Transfer,24.94
44998,4386,2025-09-14 18:17:39,Completed,Credit Card,17.05
44999,4954,2025-11-12 18:17:39,Cancelled,Credit Card,15.18
45000,7293,2025-09-18 18:17:39,Cancelled,Bank Transfer,18.34
45001,976,2025-12-09 18:17:39,Cancelled,PayPal,17.39
45002,4975,2025-11-15 18:17:39,Cancelled,Bank Transfer,9.53
45003,3283,2025-12-02 18:17:39,Pending,PayPal,22.44
45004,6781,2025-04-09 18:17:39,Completed,Credit Card,8.34
45005,345,2025-07-31 18:17:39,Completed,Credit Card,11.53
45006,695,2025-12-02 18:17:39,Completed,Bank Transfer,16.09
45007,6132,2025-02-20 18:17:39,Completed,Credit Card,19.38
45008,9680,2025-02-24 18:17:39,Completed,Credit Card,12.5
45009,785,2025-05-29 18:17:39,Completed,PayPal,12.3
45010,1110,2025-12-15 18:17:39,Completed,Credit Card,20.11
45011,8033,2025-03-14 18:17:39,Completed,Credit Card,13.21
45012,5573,2025-11-24 18:17:39,Completed,PayPal,14.63
45013,2158,2025-01-23 18:17:39,Completed,PayPal,20.21
45014,1494,2025-08-20 18:17:39,Completed,Bank Transfer,12.54
45015,5577,2025-12-08 18:17:39,Completed,Credit Card,22.32
45016,9860,2025-06-21 18:17:39,Completed,Bank Transfer,23.96
45017,7506,2025-04-21 18:17:39,Completed,PayPal,7.12
45018,9024,2025-08-30 18:17:39,Completed,PayPal,5.64
45019,3186,2025-04-15 18:17:39,Completed,PayPal,10.98
45020,8077,2025-08-31 18:17:39,Pending,Bank Transfer,10.72
45021,8267,2025-11-24 18:17:39,Completed,PayPal,7.27
45022,264,2025-02-18 18:17:39,Cancelled,Credit Card,23.13
45023,2103,2025-04-20 18:17:39,Completed,Credit Card,20.27
45024,6387,2025-12-12 18:17:39,Completed,Credit Card,18.5
45025,7122,2025-06-25 18:17:39,Completed,PayPal,15.1
45026,6055,2025-11-21 18:17:39,Completed,Credit Card,12.88
45027,5630,2025-08-29 18:17:39,Completed,Credit Card,17.2
45028,9588,2025-03-20 18:17:39,Completed,Bank Transfer,15.57
45029,8324,2025-07-22 18:17:39,Completed,PayPal,23.27
45030,963,2025-11-20 18:17:39,Completed,Bank Transfer,13.62
45031,3496,2025-09-05 18:17:39,Completed,Credit Card,18.2
45032,1435,2025-09-23 18:17:39,Pending,Bank Transfer,24.25
45033,1605,2025-11-08 18:17:39,Pending,PayPal,20.73
45034,3817,2025-11-05 18:17:39,Completed,PayPal,19.37
45035,5378,2025-02-02 18:17:39,Completed,Bank Transfer,23.07
45036,8040,2025-04-18 18:17:39,Completed,Bank Transfer,17.95
45037,4166,2025-09-11 18:17:39,Pending,Bank Transfer,17.9
45038,3656,2025-04-26 18:17:39,Completed,PayPal,14.29
45039,3782,2025-09-17 18:17:39,Pending,Bank Transfer,18.02
45040,5372,2025-10-04 18:17:39,Completed,PayPal,22.55
45041,3382,2025-10-31 18:17:39,Pending,PayPal,17.53
45042,9066,2025-12-18 18:17:39,Completed,Credit Card,18.69
45043,6454,2025-09-27 18:17:39,Completed,Credit Card,23.05
45044,7596,2025-02-09 18:17:39,Cancelled,Bank Transfer,23.59
45045,6349,2025-03-20 18:17:39,Completed,PayPal,13.61
45046,4352,2025-07-13 18:17:39,Completed,PayPal,11.22
